player,match,year,age,winrate,playerrank
Roscoe Tanner,790,1983.75,32,68.61,37
Tom Okker,1,1973,28.25,80,36
Tom Okker,19,1973.25,28.5,73.68,36
Tom Okker,85,1973.75,29,78.82,36
Tom Okker,145,1974.25,29.5,80,36
Tom Okker,171,1974.75,30,78.95,36
Tom Okker,212,1975.25,30.5,77.36,36
Tom Okker,235,1975.75,31,77.87,36
Tom Okker,266,1976.25,31.5,76.69,36
Tom Okker,282,1976.75,32,76.24,36
Tom Okker,307,1977.25,32.5,74.27,36
Tom Okker,314,1977.75,33,74.2,36
Tom Okker,328,1978.25,33.5,72.56,36
Tom Okker,356,1978.75,34,71.35,36
Tom Okker,377,1979.25,34.5,70.82,36
Tom Okker,397,1979.75,35,70.03,36
Tom Okker,407,1980.25,35.5,69.29,36
Tom Okker,418,1980.75,36,68.66,36
Tom Okker,429,1981.25,36.5,68.3,36
Tom Okker,431,1981.75,37,67.98,36
Raul Ramirez,1,1973,19.25,20,35
Raul Ramirez,2,1973.25,19.5,50,35
Raul Ramirez,31,1973.75,20,58.06,35
Raul Ramirez,67,1974.25,20.5,61.19,35
Raul Ramirez,118,1974.75,21,63.56,35
Raul Ramirez,167,1975.25,21.5,65.27,35
Raul Ramirez,223,1975.75,22,67.26,35
Raul Ramirez,271,1976.25,22.5,67.16,35
Raul Ramirez,332,1976.75,23,68.98,35
Raul Ramirez,393,1977.25,23.5,69.72,35
Raul Ramirez,441,1977.75,24,70.29,35
Raul Ramirez,488,1978.25,24.5,70.29,35
Raul Ramirez,549,1978.75,25,70.67,35
Raul Ramirez,565,1979.25,25.5,69.73,35
Raul Ramirez,604,1979.75,26,68.87,35
Raul Ramirez,633,1980.25,26.5,68.88,35
Raul Ramirez,666,1980.75,27,68.32,35
Raul Ramirez,684,1981.25,27.5,67.98,35
Raul Ramirez,728,1982.25,28.5,68.13,35
Raul Ramirez,761,1983.25,29.5,67.94,35
Michael Chang,1,1987.5,14.75,40,34
Michael Chang,5,1987.75,15,40,34
Michael Chang,17,1988.25,15.5,58.82,34
Michael Chang,48,1988.75,16,66.67,34
Michael Chang,63,1989.25,16.5,66.67,34
Michael Chang,103,1989.75,17,70.87,34
Michael Chang,115,1990.25,17.5,69.57,34
Michael Chang,155,1990.75,18,69.03,34
Michael Chang,186,1991.25,18.5,67.74,34
Michael Chang,222,1991.75,19,67.57,34
Michael Chang,261,1992.25,19.5,70.11,34
Michael Chang,303,1992.75,20,69.97,34
Michael Chang,343,1993.25,20.5,69.68,34
Michael Chang,391,1993.75,21,70.84,34
Michael Chang,431,1994.25,21.5,71.23,34
Michael Chang,474,1994.75,22,71.73,34
Michael Chang,517,1995.25,22.5,71.76,34
Michael Chang,558,1995.75,23,72.4,34
Michael Chang,604,1996.25,23.5,73.01,34
Michael Chang,651,1996.75,24,73.43,34
Michael Chang,683,1997.25,24.5,73.5,34
Michael Chang,732,1997.75,25,73.63,34
Michael Chang,751,1998.25,25.5,72.97,34
Michael Chang,785,1998.75,26,72.74,34
Michael Chang,804,1999.25,26.5,72.26,34
Michael Chang,832,1999.75,27,71.75,34
Michael Chang,863,2000.25,27.5,71.38,34
Michael Chang,898,2000.75,28,71.05,34
Michael Chang,921,2001.25,28.5,70.47,34
Michael Chang,947,2001.75,29,69.9,34
Michael Chang,963,2002.25,29.5,69.16,34
Michael Chang,992,2002.75,30,68.65,34
Michael Chang,1005,2003.25,30.5,68.36,34
Thomas Muster,1,1984.5,16.75,60,33
Thomas Muster,3,1984.75,17,66.67,33
Thomas Muster,16,1985.25,17.5,50,33
Thomas Muster,36,1985.75,18,52.78,33
Thomas Muster,50,1986.25,18.5,52,33
Thomas Muster,87,1986.75,19,59.77,33
Thomas Muster,95,1987.25,19.5,58.95,33
Thomas Muster,132,1987.75,20,59.09,33
Thomas Muster,149,1988.25,20.5,58.39,33
Thomas Muster,202,1988.75,21,64.85,33
Thomas Muster,233,1989.75,22,65.67,33
Thomas Muster,269,1990.25,22.5,68.03,33
Thomas Muster,310,1990.75,23,68.71,33
Thomas Muster,323,1991.25,23.5,67.18,33
Thomas Muster,371,1991.75,24,67.12,33
Thomas Muster,386,1992.25,24.5,66.58,33
Thomas Muster,432,1992.75,25,67.36,33
Thomas Muster,464,1993.25,25.5,67.24,33
Thomas Muster,530,1993.75,26,69.06,33
Thomas Muster,564,1994.25,26.5,69.15,33
Thomas Muster,612,1994.75,27,69.44,33
Thomas Muster,645,1995.25,27.5,68.84,33
Thomas Muster,712,1995.75,28,71.21,33
Thomas Muster,748,1996.25,28.5,70.86,33
Thomas Muster,811,1996.75,29,71.89,33
Thomas Muster,842,1997.25,29.5,71.97,33
Thomas Muster,875,1997.75,30,71.31,33
Thomas Muster,896,1998.25,30.5,70.98,33
Thomas Muster,937,1998.75,31,70.65,33
Thomas Muster,950,1999.25,31.5,70.11,33
Jim Courier,1,1987.75,17,20,32
Jim Courier,14,1988.25,17.5,57.14,32
Jim Courier,37,1988.75,18,54.05,32
Jim Courier,61,1989.25,18.5,57.38,32
Jim Courier,89,1989.75,19,59.55,32
Jim Courier,118,1990.25,19.5,61.86,32
Jim Courier,156,1990.75,20,62.82,32
Jim Courier,188,1991.25,20.5,64.36,32
Jim Courier,229,1991.75,21,66.81,32
Jim Courier,268,1992.25,21.5,67.91,32
Jim Courier,313,1992.75,22,70.29,32
Jim Courier,354,1993.25,22.5,71.19,32
Jim Courier,395,1993.75,23,72.15,32
Jim Courier,425,1994.25,23.5,71.29,32
Jim Courier,462,1994.75,24,71.43,32
Jim Courier,495,1995.25,24.5,71.92,32
Jim Courier,533,1995.75,25,72.05,32
Jim Courier,570,1996.25,25.5,71.75,32
Jim Courier,591,1996.75,26,71.24,32
Jim Courier,622,1997.25,26.5,71.06,32
Jim Courier,650,1997.75,27,70.62,32
Jim Courier,663,1998.25,27.5,69.98,32
Jim Courier,685,1998.75,28,69.2,32
Jim Courier,713,1999.25,28.5,68.86,32
Jim Courier,740,1999.75,29,68.51,32
Michael Stich,1,1987.5,18.75,40,31
Michael Stich,3,1987.75,19,66.67,31
Michael Stich,5,1988.25,19.5,40,31
Michael Stich,7,1988.75,20,42.86,31
Michael Stich,19,1989.25,20.5,73.68,31
Michael Stich,36,1989.75,21,58.33,31
Michael Stich,65,1990.25,21.5,60,31
Michael Stich,92,1990.75,22,56.52,31
Michael Stich,133,1991.25,22.5,60.15,31
Michael Stich,185,1991.75,23,65.41,31
Michael Stich,214,1992.25,23.5,64.95,31
Michael Stich,257,1992.75,24,65.76,31
Michael Stich,288,1993.25,24.5,67.01,31
Michael Stich,342,1993.75,25,68.13,31
Michael Stich,386,1994.25,25.5,68.91,31
Michael Stich,441,1994.75,26,69.61,31
Michael Stich,473,1995.25,26.5,69.34,31
Michael Stich,514,1995.75,27,69.65,31
Michael Stich,526,1996.25,27.5,69.77,31
Michael Stich,548,1996.75,28,69.53,31
Michael Stich,570,1997.25,28.5,68.42,31
Ilie Nastase,1,1973,26.25,80,30
Ilie Nastase,28,1973.25,26.5,82.14,30
Ilie Nastase,99,1973.75,27,88.89,30
Ilie Nastase,158,1974.25,27.5,85.44,30
Ilie Nastase,209,1974.75,28,83.25,30
Ilie Nastase,241,1975.25,28.5,83.4,30
Ilie Nastase,311,1975.75,29,83.28,30
Ilie Nastase,382,1976.25,29.5,82.72,30
Ilie Nastase,419,1976.75,30,82.82,30
Ilie Nastase,450,1977.25,30.5,82,30
Ilie Nastase,487,1977.75,31,81.31,30
Ilie Nastase,512,1978.25,31.5,80.47,30
Ilie Nastase,537,1978.75,32,79.89,30
Ilie Nastase,577,1979.25,32.5,78.68,30
Ilie Nastase,606,1979.75,33,77.72,30
Ilie Nastase,632,1980.25,33.5,76.11,30
Ilie Nastase,649,1980.75,34,75.65,30
Ilie Nastase,674,1981.25,34.5,74.78,30
Ilie Nastase,697,1981.75,35,73.74,30
Ilie Nastase,723,1982.25,35.5,72.75,30
Ilie Nastase,752,1982.75,36,71.68,30
Ilie Nastase,771,1983.25,36.5,70.95,30
Ilie Nastase,791,1984.25,37.5,70.04,30
Ilie Nastase,797,1984.75,38,69.51,30
Ilie Nastase,800,1985.25,38.5,69.25,30
Ilie Nastase,804,1985.75,39,69.03,30
Brian Gottfried,1,1973,20.25,20,29
Brian Gottfried,19,1973.25,20.5,52.63,29
Brian Gottfried,64,1973.75,21,59.38,29
Brian Gottfried,99,1974.25,21.5,61.62,29
Brian Gottfried,141,1974.75,22,59.57,29
Brian Gottfried,189,1975.25,22.5,63.49,29
Brian Gottfried,234,1975.75,23,62.82,29
Brian Gottfried,280,1976.25,23.5,63.93,29
Brian Gottfried,330,1976.75,24,65.45,29
Brian Gottfried,399,1977.25,24.5,68.42,29
Brian Gottfried,465,1977.75,25,69.89,29
Brian Gottfried,511,1978.25,25.5,70.45,29
Brian Gottfried,569,1978.75,26,71,29
Brian Gottfried,612,1979.25,26.5,70.75,29
Brian Gottfried,646,1979.75,27,70.43,29
Brian Gottfried,683,1980.25,27.5,70.28,29
Brian Gottfried,734,1980.75,28,70.71,29
Brian Gottfried,777,1981.25,28.5,70.79,29
Brian Gottfried,810,1981.75,29,70.74,29
Brian Gottfried,840,1982.25,29.5,70.24,29
Brian Gottfried,871,1982.75,30,70.15,29
Brian Gottfried,898,1983.25,30.5,70.27,29
Brian Gottfried,931,1983.75,31,69.82,29
Brian Gottfried,950,1984.25,31.5,69.58,29
Yannick Noah,1,1978.25,17.5,80,28
Yannick Noah,22,1978.75,18,50,28
Yannick Noah,46,1979.25,18.5,63.04,28
Yannick Noah,75,1979.75,19,65.33,28
Yannick Noah,92,1980.25,19.5,65.22,28
Yannick Noah,116,1980.75,20,66.38,28
Yannick Noah,154,1981.25,20.5,67.53,28
Yannick Noah,183,1981.75,21,68.31,28
Yannick Noah,220,1982.25,21.5,69.09,28
Yannick Noah,260,1982.75,22,70.38,28
Yannick Noah,293,1983.25,22.5,71.33,28
Yannick Noah,327,1983.75,23,71.87,28
Yannick Noah,345,1984.25,23.5,71.88,28
Yannick Noah,361,1984.75,24,71.75,28
Yannick Noah,380,1985.25,24.5,71.58,28
Yannick Noah,418,1985.75,25,71.77,28
Yannick Noah,449,1986.25,25.5,71.94,28
Yannick Noah,476,1986.75,26,72.27,28
Yannick Noah,513,1987.25,26.5,72.32,28
Yannick Noah,531,1987.75,27,71.94,28
Yannick Noah,563,1988.25,27.5,72.47,28
Yannick Noah,608,1989.25,28.5,72.2,28
Yannick Noah,623,1989.75,29,71.59,28
Yannick Noah,644,1990.25,29.5,71.12,28
Yannick Noah,663,1990.75,30,70.29,28
Yannick Noah,671,1991.25,30.5,70.04,28
Yannick Noah,682,1991.75,31,69.65,28
Jo-Wilfried Tsonga,1,2001.75,16,60,27
Jo-Wilfried Tsonga,27,2002.75,17,62.96,27
Jo-Wilfried Tsonga,51,2003.25,17.5,60.78,27
Jo-Wilfried Tsonga,71,2003.75,18,61.97,27
Jo-Wilfried Tsonga,84,2004.25,18.5,59.52,27
Jo-Wilfried Tsonga,116,2004.75,19,62.93,27
Jo-Wilfried Tsonga,130,2005.25,19.5,63.85,27
Jo-Wilfried Tsonga,136,2005.75,20,62.5,27
Jo-Wilfried Tsonga,157,2006.25,20.5,65.61,27
Jo-Wilfried Tsonga,172,2006.75,21,67.44,27
Jo-Wilfried Tsonga,191,2007.25,21.5,68.06,27
Jo-Wilfried Tsonga,228,2007.75,22,70.61,27
Jo-Wilfried Tsonga,257,2008.25,22.5,69.65,27
Jo-Wilfried Tsonga,273,2008.75,23,69.96,27
Jo-Wilfried Tsonga,318,2009.25,23.5,70.75,27
Jo-Wilfried Tsonga,348,2009.75,24,70.4,27
Jo-Wilfried Tsonga,382,2010.25,24.5,70.42,27
Jo-Wilfried Tsonga,400,2010.75,25,70,27
Jo-Wilfried Tsonga,427,2011.25,25.5,69.79,27
Jo-Wilfried Tsonga,469,2011.75,26,69.94,27
Jo-Wilfried Tsonga,514,2012.25,26.5,70.43,27
Jo-Wilfried Tsonga,553,2012.75,27,70.34,27
Jo-Wilfried Tsonga,591,2013.25,27.5,70.05,27
Jo-Wilfried Tsonga,619,2013.75,28,70.11,27
Jo-Wilfried Tsonga,645,2014.25,28.5,69.77,27
Jo-Wilfried Tsonga,680,2014.75,29,69.85,27
Juan Martin Del Potro,1,2004.5,15.75,20,26
Juan Martin Del Potro,9,2004.75,16,22.22,26
Juan Martin Del Potro,33,2005.25,16.5,48.48,26
Juan Martin Del Potro,79,2005.75,17,67.09,26
Juan Martin Del Potro,102,2006.25,17.5,62.75,26
Juan Martin Del Potro,132,2006.75,18,62.88,26
Juan Martin Del Potro,165,2007.25,18.5,61.82,26
Juan Martin Del Potro,193,2007.75,19,60.1,26
Juan Martin Del Potro,209,2008.25,19.5,59.81,26
Juan Martin Del Potro,256,2008.75,20,64.06,26
Juan Martin Del Potro,295,2009.25,20.5,64.41,26
Juan Martin Del Potro,332,2009.75,21,66.57,26
Juan Martin Del Potro,347,2010.75,22,65.99,26
Juan Martin Del Potro,375,2011.25,22.5,66.93,26
Juan Martin Del Potro,405,2011.75,23,67.16,26
Juan Martin Del Potro,443,2012.25,23.5,67.72,26
Juan Martin Del Potro,483,2012.75,24,68.74,26
Juan Martin Del Potro,519,2013.25,24.5,69.36,26
Juan Martin Del Potro,550,2013.75,25,69.82,26
Vitas Gerulaitis,1,1973.25,18.5,40,25
Vitas Gerulaitis,17,1973.75,19,41.18,25
Vitas Gerulaitis,46,1974.25,19.5,54.35,25
Vitas Gerulaitis,54,1974.75,20,55.56,25
Vitas Gerulaitis,103,1975.25,20.5,65.05,25
Vitas Gerulaitis,118,1975.75,21,66.1,25
Vitas Gerulaitis,141,1976.25,21.5,63.83,25
Vitas Gerulaitis,163,1976.75,22,64.42,25
Vitas Gerulaitis,193,1977.25,22.5,64.77,25
Vitas Gerulaitis,219,1977.75,23,66.67,25
Vitas Gerulaitis,272,1978.25,23.5,69.12,25
Vitas Gerulaitis,304,1978.75,24,70.39,25
Vitas Gerulaitis,332,1979.25,24.5,70.48,25
Vitas Gerulaitis,381,1979.75,25,71.13,25
Vitas Gerulaitis,412,1980.25,25.5,70.87,25
Vitas Gerulaitis,452,1980.75,26,71.68,25
Vitas Gerulaitis,481,1981.25,26.5,71.52,25
Vitas Gerulaitis,512,1981.75,27,71.29,25
Vitas Gerulaitis,556,1982.25,27.5,71.76,25
Vitas Gerulaitis,593,1982.75,28,72.34,25
Vitas Gerulaitis,622,1983.25,28.5,72.67,25
Vitas Gerulaitis,646,1983.75,29,71.98,25
Vitas Gerulaitis,682,1984.25,29.5,71.55,25
Vitas Gerulaitis,704,1984.75,30,71.16,25
Vitas Gerulaitis,731,1985.25,30.5,70.86,25
Vitas Gerulaitis,745,1985.75,31,70.34,25
Eddie Dibbs,1,1973,21.25,60,24
Eddie Dibbs,9,1973.25,21.5,77.78,24
Eddie Dibbs,40,1973.75,22,65,24
Eddie Dibbs,74,1974.25,22.5,67.57,24
Eddie Dibbs,125,1974.75,23,68,24
Eddie Dibbs,151,1975.25,23.5,66.23,24
Eddie Dibbs,189,1975.75,24,66.67,24
Eddie Dibbs,242,1976.25,24.5,69.01,24
Eddie Dibbs,300,1976.75,25,70.33,24
Eddie Dibbs,350,1977.25,25.5,70.86,24
Eddie Dibbs,402,1977.75,26,70.9,24
Eddie Dibbs,461,1978.25,26.5,71.15,24
Eddie Dibbs,528,1978.75,27,72.54,24
Eddie Dibbs,559,1979.25,27.5,71.74,24
Eddie Dibbs,614,1979.75,28,72.15,24
Eddie Dibbs,653,1980.25,28.5,71.98,24
Eddie Dibbs,693,1980.75,29,72.15,24
Eddie Dibbs,716,1981.25,29.5,71.79,24
Eddie Dibbs,741,1981.75,30,71.79,24
Eddie Dibbs,764,1982.25,30.5,71.73,24
Eddie Dibbs,789,1982.75,31,71.61,24
Eddie Dibbs,804,1983.25,31.5,71.14,24
Eddie Dibbs,824,1984.25,32.5,70.87,24
Lleyton Hewitt,1,1997.5,15.75,60,23
Lleyton Hewitt,2,1997.75,16,50,23
Lleyton Hewitt,14,1998.25,16.5,57.14,23
Lleyton Hewitt,29,1998.75,17,48.28,23
Lleyton Hewitt,61,1999.25,17.5,62.3,23
Lleyton Hewitt,91,1999.75,18,65.93,23
Lleyton Hewitt,134,2000.25,18.5,70.15,23
Lleyton Hewitt,172,2000.75,19,70.35,23
Lleyton Hewitt,216,2001.25,19.5,71.3,23
Lleyton Hewitt,267,2001.75,20,73.41,23
Lleyton Hewitt,301,2002.25,20.5,74.42,23
Lleyton Hewitt,350,2002.75,21,75.14,23
Lleyton Hewitt,379,2003.25,21.5,75.73,23
Lleyton Hewitt,408,2003.75,22,75.49,23
Lleyton Hewitt,429,2004.25,22.5,75.99,23
Lleyton Hewitt,484,2004.75,23,76.45,23
Lleyton Hewitt,518,2005.25,23.5,76.64,23
Lleyton Hewitt,564,2006.25,24.5,76.06,23
Lleyton Hewitt,607,2007.25,25.5,75.45,23
Lleyton Hewitt,641,2007.75,26,75.35,23
Lleyton Hewitt,661,2008.25,26.5,74.89,23
Lleyton Hewitt,691,2009.25,27.5,74.24,23
Lleyton Hewitt,723,2009.75,28,74,23
Lleyton Hewitt,735,2010.25,28.5,73.88,23
Lleyton Hewitt,771,2011.25,29.5,73.28,23
Lleyton Hewitt,789,2012.25,30.5,72.62,23
Lleyton Hewitt,807,2012.75,31,72.12,23
Lleyton Hewitt,826,2013.25,31.5,71.67,23
Lleyton Hewitt,853,2013.75,32,71.4,23
Lleyton Hewitt,871,2014.25,32.5,71.07,23
Ken Rosewall,1,1972.75,38,60,22
Ken Rosewall,23,1973.25,38.5,69.57,22
Ken Rosewall,61,1973.75,39,77.05,22
Ken Rosewall,78,1974.25,39.5,79.49,22
Ken Rosewall,92,1974.75,40,80.43,22
Ken Rosewall,116,1975.25,40.5,81.03,22
Ken Rosewall,139,1975.75,41,82.01,22
Ken Rosewall,177,1976.25,41.5,78.53,22
Ken Rosewall,193,1976.75,42,77.2,22
Ken Rosewall,226,1977.25,42.5,76.11,22
Ken Rosewall,246,1977.75,43,74.8,22
Ken Rosewall,275,1978.25,43.5,73.82,22
Ken Rosewall,289,1978.75,44,71.97,22
Ken Rosewall,306,1979.25,44.5,71.57,22
Ken Rosewall,307,1979.75,45,71.66,22
Ken Rosewall,315,1980.75,46,71.11,22
Jose-Luis Clerc,1,1977.5,18.75,40,21
Jose-Luis Clerc,2,1977.75,19,50,21
Jose-Luis Clerc,5,1978.25,19.5,40,21
Jose-Luis Clerc,53,1978.75,20,71.7,21
Jose-Luis Clerc,74,1979.25,20.5,71.62,21
Jose-Luis Clerc,136,1979.75,21,71.32,21
Jose-Luis Clerc,173,1980.25,21.5,71.68,21
Jose-Luis Clerc,224,1980.75,22,73.21,21
Jose-Luis Clerc,249,1981.25,22.5,72.29,21
Jose-Luis Clerc,303,1981.75,23,75.58,21
Jose-Luis Clerc,330,1982.25,23.5,74.55,21
Jose-Luis Clerc,389,1982.75,24,75.06,21
Jose-Luis Clerc,418,1983.25,24.5,74.4,21
Jose-Luis Clerc,459,1984.25,25.5,73.42,21
Jose-Luis Clerc,483,1984.75,26,72.46,21
Jose-Luis Clerc,491,1985.25,26.5,72.3,21
Jose-Luis Clerc,527,1985.75,27,71.73,21
Manuel Orantes,1,1973.25,23.5,100,20
Manuel Orantes,68,1973.75,24,80.88,20
Manuel Orantes,94,1974.25,24.5,70.21,20
Manuel Orantes,153,1974.75,25,70.59,20
Manuel Orantes,193,1975.25,25.5,72.02,20
Manuel Orantes,257,1975.75,26,76.26,20
Manuel Orantes,298,1976.25,26.5,75.5,20
Manuel Orantes,351,1976.75,27,76.07,20
Manuel Orantes,397,1977.25,27.5,75.82,20
Manuel Orantes,442,1977.75,28,76.47,20
Manuel Orantes,490,1978.25,28.5,75.92,20
Manuel Orantes,535,1978.75,29,76.07,20
Manuel Orantes,548,1979.25,29.5,74.82,20
Manuel Orantes,590,1979.75,30,74.41,20
Manuel Orantes,600,1980.25,30.5,74.17,20
Manuel Orantes,620,1981.25,31.5,73.71,20
Manuel Orantes,656,1981.75,32,73.32,20
Manuel Orantes,675,1982.25,32.5,72.74,20
Manuel Orantes,707,1983.25,33.5,72.56,20
Manuel Orantes,729,1983.75,34,71.74,20
Manuel Orantes,734,1984.25,34.5,71.25,20
John Newcombe,1,1973.25,28.5,100,19
John Newcombe,38,1973.75,29,78.95,19
John Newcombe,97,1974.25,29.5,80.41,19
John Newcombe,135,1974.75,30,81.48,19
John Newcombe,179,1975.25,30.5,82.68,19
John Newcombe,181,1975.75,31,81.77,19
John Newcombe,211,1976.25,31.5,79.15,19
John Newcombe,224,1976.75,32,78.13,19
John Newcombe,229,1977.25,32.5,76.86,19
John Newcombe,230,1977.75,33,76.52,19
John Newcombe,251,1978.25,33.5,75.3,19
John Newcombe,286,1978.75,34,73.08,19
John Newcombe,292,1979.75,35,72.6,19
John Newcombe,301,1980.75,36,71.43,19
Mats Wilander,1,1980.5,15.75,40,18
Mats Wilander,8,1980.75,16,25,18
Mats Wilander,13,1981.25,16.5,38.46,18
Mats Wilander,26,1981.75,17,42.31,18
Mats Wilander,53,1982.25,17.5,56.6,18
Mats Wilander,102,1982.75,18,67.65,18
Mats Wilander,140,1983.25,18.5,70.71,18
Mats Wilander,192,1983.75,19,76.04,18
Mats Wilander,222,1984.25,19.5,77.48,18
Mats Wilander,258,1984.75,20,77.52,18
Mats Wilander,294,1985.25,20.5,77.55,18
Mats Wilander,355,1985.75,21,78.03,18
Mats Wilander,392,1986.25,21.5,78.06,18
Mats Wilander,431,1986.75,22,78.42,18
Mats Wilander,461,1987.25,22.5,77.87,18
Mats Wilander,517,1987.75,23,78.92,18
Mats Wilander,545,1988.25,23.5,78.72,18
Mats Wilander,587,1988.75,24,79.22,18
Mats Wilander,601,1989.25,24.5,78.2,18
Mats Wilander,640,1989.75,25,77.66,18
Mats Wilander,668,1990.75,26,76.8,18
Mats Wilander,692,1991.25,26.5,76.45,18
Mats Wilander,702,1993.25,28.5,75.93,18
Mats Wilander,709,1993.75,29,75.46,18
Mats Wilander,722,1994.25,29.5,74.79,18
Mats Wilander,747,1994.75,30,73.9,18
Mats Wilander,759,1995.25,30.5,73.52,18
Mats Wilander,789,1995.75,31,72.62,18
Mats Wilander,793,1996.25,31.5,72.38,18
Mats Wilander,810,1996.75,32,71.73,18
Andy Roddick,1,2000.25,17.5,20,17
Andy Roddick,14,2000.75,18,35.71,17
Andy Roddick,49,2001.25,18.5,69.39,17
Andy Roddick,90,2001.75,19,72.22,17
Andy Roddick,121,2002.25,19.5,72.73,17
Andy Roddick,169,2002.75,20,71.6,17
Andy Roddick,196,2003.25,20.5,70.92,17
Andy Roddick,253,2003.75,21,74.7,17
Andy Roddick,298,2004.25,21.5,75.17,17
Andy Roddick,351,2004.75,22,76.35,17
Andy Roddick,382,2005.25,22.5,75.92,17
Andy Roddick,423,2005.75,23,76.12,17
Andy Roddick,453,2006.25,23.5,76.16,17
Andy Roddick,494,2006.75,24,75.91,17
Andy Roddick,529,2007.25,24.5,75.8,17
Andy Roddick,567,2007.75,25,75.84,17
Andy Roddick,596,2008.25,25.5,76.01,17
Andy Roddick,632,2008.75,26,75.79,17
Andy Roddick,672,2009.25,26.5,75.89,17
Andy Roddick,703,2009.75,27,75.68,17
Andy Roddick,735,2010.25,27.5,76.05,17
Andy Roddick,756,2010.75,28,75.79,17
Andy Roddick,791,2011.25,28.5,75.35,17
Andy Roddick,812,2011.75,29,74.88,17
Andy Roddick,835,2012.25,29.5,74.37,17
Kent Carlsson,1,1984,15.25,40,16
Kent Carlsson,2,1984.25,15.5,50,16
Kent Carlsson,25,1984.75,16,60,16
Kent Carlsson,27,1985.25,16.5,55.56,16
Kent Carlsson,67,1985.75,17,62.69,16
Kent Carlsson,69,1986.25,17.5,62.32,16
Kent Carlsson,122,1986.75,18,68.85,16
Kent Carlsson,129,1987.25,18.5,68.99,16
Kent Carlsson,172,1988.25,19.5,72.09,16
Kent Carlsson,230,1989.25,20.5,75.65,16
Rod Laver,1,1973,34.25,100,15
Rod Laver,33,1973.25,34.5,87.88,15
Rod Laver,57,1973.75,35,77.19,15
Rod Laver,106,1974.25,35.5,79.25,15
Rod Laver,159,1975.25,36.5,83.02,15
Rod Laver,202,1976.25,37.5,78.22,15
Rod Laver,209,1977.25,38.5,77.03,15
Rod Laver,214,1977.75,39,75.7,15
Stefan Edberg,1,1983,16.25,20,14
Stefan Edberg,5,1983.25,16.5,20,14
Stefan Edberg,14,1983.75,17,42.86,14
Stefan Edberg,39,1984.25,17.5,53.85,14
Stefan Edberg,58,1984.75,18,55.17,14
Stefan Edberg,90,1985.25,18.5,60,14
Stefan Edberg,130,1985.75,19,64.62,14
Stefan Edberg,166,1986.25,19.5,66.87,14
Stefan Edberg,217,1986.75,20,69.59,14
Stefan Edberg,267,1987.25,20.5,72.66,14
Stefan Edberg,315,1987.75,21,73.97,14
Stefan Edberg,351,1988.25,21.5,75.21,14
Stefan Edberg,400,1988.75,22,76,14
Stefan Edberg,429,1989.25,22.5,75.52,14
Stefan Edberg,472,1989.75,23,76.27,14
Stefan Edberg,516,1990.25,23.5,76.55,14
Stefan Edberg,557,1990.75,24,77.02,14
Stefan Edberg,608,1991.25,24.5,77.14,14
Stefan Edberg,663,1991.75,25,77.68,14
Stefan Edberg,699,1992.25,25.5,77.68,14
Stefan Edberg,748,1992.75,26,77.67,14
Stefan Edberg,787,1993.25,26.5,77.26,14
Stefan Edberg,838,1993.75,27,76.85,14
Stefan Edberg,881,1994.25,27.5,76.84,14
Stefan Edberg,926,1994.75,28,76.35,14
Stefan Edberg,964,1995.25,28.5,75.83,14
Stefan Edberg,997,1995.75,29,75.43,14
Stefan Edberg,1017,1996.25,29.5,75.02,14
Stefan Edberg,1064,1996.75,30,74.81,14
Arthur Ashe,1,1973,29.25,71.46,13
Arthur Ashe,19,1973.25,29.5,73.68,13
Arthur Ashe,82,1973.75,30,71.95,13
Arthur Ashe,133,1974.25,30.5,74.44,13
Arthur Ashe,184,1974.75,31,73.91,13
Arthur Ashe,241,1975.25,31.5,75.93,13
Arthur Ashe,300,1975.75,32,78,13
Arthur Ashe,360,1976.25,32.5,78.61,13
Arthur Ashe,392,1976.75,33,77.55,13
Arthur Ashe,423,1978.25,34.5,76.36,13
Arthur Ashe,473,1978.75,35,76.32,13
Arthur Ashe,527,1979.25,35.5,75.9,13
Guillermo Vilas,1,1973.25,20.5,60,12
Guillermo Vilas,25,1973.75,21,60,12
Guillermo Vilas,47,1974.25,21.5,59.57,12
Guillermo Vilas,114,1974.75,22,72.81,12
Guillermo Vilas,150,1975.25,22.5,75.33,12
Guillermo Vilas,229,1975.75,23,79.04,12
Guillermo Vilas,272,1976.25,23.5,79.04,12
Guillermo Vilas,327,1976.75,24,79.2,12
Guillermo Vilas,397,1977.25,24.5,79.6,12
Guillermo Vilas,476,1977.75,25,81.51,12
Guillermo Vilas,506,1978.25,25.5,82.21,12
Guillermo Vilas,560,1978.75,26,82.68,12
Guillermo Vilas,601,1979.25,26.5,82.53,12
Guillermo Vilas,640,1979.75,27,82.19,12
Guillermo Vilas,688,1980.25,27.5,81.69,12
Guillermo Vilas,738,1980.75,28,81.98,12
Guillermo Vilas,775,1981.25,28.5,81.68,12
Guillermo Vilas,828,1981.75,29,81.76,12
Guillermo Vilas,870,1982.25,29.5,81.61,12
Guillermo Vilas,919,1982.75,30,81.83,12
Guillermo Vilas,966,1983.25,30.5,81.47,12
Guillermo Vilas,1006,1983.75,31,81.11,12
Guillermo Vilas,1018,1984.25,31.5,80.94,12
Guillermo Vilas,1042,1984.75,32,80.42,12
Guillermo Vilas,1050,1985.25,32.5,80.1,12
Guillermo Vilas,1079,1986.25,33.5,79.43,12
